# time x y z qx qy qz qw
1551192343.775576830 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 -0.000079731 0.999999997
1551192343.805865526 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 -0.000060346 0.999999998
1551192343.836128235 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 -0.000050662 0.999999999
1551192343.866604090 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 -0.000038472 0.999999999
1551192343.896946430 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000005221 1.000000000
1551192343.938052654 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 -0.000001150 1.000000000
1551192343.968287706 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000015781 1.000000000
1551192343.998584747 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000040019 0.999999999
1551192344.028919935 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000057007 0.999999998
1551192344.061003447 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000074973 0.999999997
1551192344.091181040 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000101530 0.999999995
1551192344.137255907 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000024354 1.000000000
1551192344.158041954 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000031006 1.000000000
1551192344.188576460 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000060319 0.999999998
1551192344.222586155 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000092968 0.999999996
1551192344.252817154 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000076190 0.999999997
1551192344.396529913 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000110681 0.999999994
1551192344.396529913 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000110681 0.999999994
1551192344.396529913 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000110681 0.999999994
1551192344.396529913 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000110681 0.999999994
1551192344.457385540 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000125286 0.999999992
1551192344.457385540 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000125286 0.999999992
1551192344.477535725 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000133347 0.999999991
1551192344.517841101 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000149469 0.999999989
1551192344.548221350 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000161621 0.999999987
1551192344.578440428 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000164038 0.999999987
1551192344.608811378 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000178616 0.999999984
1551192344.639118433 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000164220 0.999999987
1551192344.669411182 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000173914 0.999999985
1551192344.709854364 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000222446 0.999999975
1551192344.740668774 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000207809 0.999999978
1551192344.770990849 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000193406 0.999999981
1551192344.802737474 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000193406 0.999999981
1551192344.834512234 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000193406 0.999999981
1551192344.865160704 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000191108 0.999999982
1551192344.895918131 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000171577 0.999999985
1551192344.936364889 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000187755 0.999999982
1551192344.966811419 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000180600 0.999999984
1551192344.997375727 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000173418 0.999999985
1551192345.029684305 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000147732 0.999999989
1551192345.061008215 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000127842 0.999999992
1551192345.091425896 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000108526 0.999999994
1551192345.132131577 0.000000000 0.000000000 0.000000000 0.000000000 0.000000000 0.000111783 0.999999994
